date,product,category,branch,region,customer_id,quantity,unit_price,revenue,cost
2025-10-14,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optical Orientation, Click Wheel, Adjustable DPI(Black)",Computers & Accessories,Delhi,North,AHXAAOXPYBOJOTHOOTDEEPQJ7FVQ,1,299.0,299.0,213.1
2025-10-14,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars and 5 Years Warranty(Sea Green/White),Home & Kitchen,Delhi,North,AGL6KF3GSYVGK2WIV73Z5GTUN2MA,1,2449.0,2449.0,1501.3
2025-10-14,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,Hyderabad,South,AFSOR5M3BW2YXCRDCQKOL2V65TGA,3,1999.0,5997.0,4017.42
2025-10-14,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),Electronics,Kolkata,East,AE55KTFVNXYFD5FPYWP2OUPEYNPQ,1,399.0,399.0,241.48
2025-10-15,"KRISONS Thunder Speaker, Multimedia Home Theatre, Floor Standing Speaker, LED Display with Bluetooth, FM, USB, Micro SD Card, AUX Connectivity",Electronics,Bengaluru,South,AHVWQ47S436EPOQ7TOH4H2UFEVNQ,1,2299.0,2299.0,1332.32
2025-10-15,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers & Accessories,Ahmedabad,West,AFF3MID2VKCRG3UPIGY4OPDLKNBQ,1,149.0,149.0,91.97
2025-10-15,"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)",Electronics,Bengaluru,South,AG2AMJAUILIEJBYCIPJKKPED66RA,2,28999.0,57998.0,42593.31
2025-10-15,"KINGONE Upgraded Stylus Pen, iPad Pencil, Ultra High Precision & Sensitivity, Palm Rejection, Prevents False ON/Off Touch, Power Display, Tilt Sensitivity, Magnetic Adsorption for ",Electronics,Mumbai,West,AHJHHQWQ25VCIQHG5XMZN5MRZFYA,1,2099.0,2099.0,1446.73
2025-10-15,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separatel",Electronics,Bengaluru,South,AH7HRG7P5VGMMU4PN7CEDU74Y2AA,1,15499.0,15499.0,12042.55
2025-10-15,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics,Bengaluru,South,AHRIDJXYEBQS7MXFDZ7AAX3AACRQ,1,479.0,479.0,297.09
2025-10-15,Sennheiser CX 80S in-Ear Wired Headphones with in-line One-Button Smart Remote with Microphone Black,Electronics,Chennai,South,AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,1,1490.0,1490.0,1063.12
2025-10-15,"PIDILITE Fevicryl Acrylic Colours Sunflower Kit (10 Colors x 15 ml) DIY Paint, Rich Pigment, Non-Craking Paint for Canvas, Wood, Leather, Earthenware, Metal, Diwali Gifts for Diwal",Home & Kitchen,Chennai,South,AH7EAYMQGZAZ24G65FHVBLVAJL7Q,1,191.0,191.0,109.74
2025-10-15,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",Computers & Accessories,Bengaluru,South,AHACIJNM7YURLENNI7T2GIOMOQZA,1,599.0,599.0,389.5
2025-10-15,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",Electronics,Delhi,North,AFNLIVIY3LPQ6FEX2UHW4WGNOUAA,1,599.0,599.0,377.7
2025-10-15,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",Electronics,Bhubaneswar,East,AHF7ZBKNBLCLFHGJG5KXKPI7QVCQ,1,369.0,369.0,261.33
2025-10-15,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, Sp",Electronics,Chennai,South,AE7DX25DQCE7MXLEASO6I3YLWHRQ,1,1999.0,1999.0,1362.43
2025-10-15,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",Electronics,Hyderabad,South,AFXKSM63UF5OAWWNXC3BB46V2E6Q,2,4999.0,9998.0,7281.16
2025-10-15,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,Hyderabad,South,AHQVFZCGAMMHEBBOY4SXBSRF3ZDQ,3,329.0,987.0,748.86
2025-10-15,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers & Accessories,Delhi,North,AFUGIFH5ZAFXRDSZHM4QB2KPKFUQ,1,154.0,154.0,116.89
2025-10-15,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics,Bengaluru,South,AFAI2HVZTWZTAN4VOOOMVS5H55VA,1,249.0,249.0,137.62
2025-10-15,atomberg Renesa 1200mm BLDC Motor with Remote 3 Blade Energy Saving Ceiling Fan (Matt Black),Home & Kitchen,Hyderabad,South,AHHC3QIX44VPXBB4HHGJ2RNFV67Q,1,3569.0,3569.0,2264.84
2025-10-15,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play |",Computers & Accessories,Pune,West,AHZNRDTV27KCO662Q5ZOX2ZC26OA,1,1890.0,1890.0,1423.99
2025-10-15,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home & Kitchen,Jaipur,North,AG3D6O4STAQKAY2UVGEUV46KN35Q,1,13999.0,13999.0,9402.9
2025-10-16,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)",Electronics,Gurugram,North,AEZHGBDTPEAIDEC4HF753JL7NDNQ,1,2799.0,2799.0,2070.85
2025-10-16,"TP-Link AC750 Dual Band Wireless Cable Router, 4 10/100 LAN + 10/100 WAN Ports, Support Guest Network and Parental Control, 750Mbps Speed Wi-Fi, 3 Antennas (Archer C20) Blue, 2.4 G",Computers & Accessories,Ahmedabad,West,AGOY7AILHEVOJA6SPYYUQYIFVVKA,1,1529.0,1529.0,920.47
2025-10-16,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(C",Electronics,Hyderabad,South,AEGXNXBUADLS35GCQLX7K5EIFU2A,1,2299.0,2299.0,1401.99
2025-10-16,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/Mac/Laptop - Black",Computers & Accessories,Chennai,South,AF4AWOIIGQUD4IZ6QNWXVHL6OKTQ,1,599.0,599.0,389.5
2025-10-16,"Coway Professional Air Purifier for Home, Longest Filter Life 8500 Hrs, Green True HEPA Filter, Traps 99.99% Virus & PM 0.1 Particles, Warranty 7 Years (AirMega 150 (AP-1019C))",Home & Kitchen,Bengaluru,South,AF7AIWHQCEGDKGZJX4LLAMMPZCWA,2,14400.0,28800.0,17945.97
2025-10-16,Mi 100 cm (40 inches) Horizon Edition Full HD Android LED TV 4A | L40M6-EI (Black),Electronics,Delhi,North,AGGRC2P6M43GDEWCAHGYAILCSKTQ,1,21999.0,21999.0,12102.5
2025-10-16,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics,Ahmedabad,West,AH6JPV326WGUKC2J4EGVP3IN6ZLA,1,12999.0,12999.0,8578.14
2025-10-16,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones, Tablets, Laptops & Other Type C Devices, PD Technology, 480Mbps Data Sync (RCTT15, B",Computers & Accessories,Jaipur,North,AEPSWFPNECKO34PUC7I56ITGXR6Q,1,249.0,249.0,149.02
2025-10-16,"Boult Audio Probass Curve Bluetooth Wireless in Ear Earphones with Mic with Ipx5 Water Resistant, 12H Battery Life & Extra Bass (Black)",Electronics,Bhubaneswar,East,AH3XZBFRJ3T2YATYJK2CNTCARCCQ,1,899.0,899.0,668.16
2025-10-16,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers & Accessories,Ahmedabad,West,AHPAW24BI5X2GCX5M2LHI72VSJJQ,1,749.0,749.0,549.38
2025-10-17,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,Gurugram,North,AFJEOV652OA6P6CPXI6U34PC677A,1,19999.0,19999.0,15117.36
2025-10-17,"Gizga Essentials Hard Drive Case Shell, 6.35cm/2.5-inch, Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance ",Computers & Accessories,Delhi,North,AEJQ7NWZITDPI44AMIPQPK7DQLCQ,1,199.0,199.0,126.11
2025-10-17,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),Home & Kitchen,Gurugram,North,AGND3HQB3XFX544IUGTCX3IKAEPA,1,610.0,610.0,452.84
2025-10-17,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,Mumbai,West,AEJNUCP6WR35MUUPR3D4P23EDVQQ,2,1799.0,3598.0,2311.37
2025-10-17,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,Electronics,Bengaluru,South,AG2W2BFO5CKP4J66NZOAEIBQODVQ,1,139.0,139.0,77.23
2025-10-17,"Pigeon by Stovekraft Quartz Electric Kettle (14299) 1.7 Litre with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver",Home & Kitchen,Mumbai,West,AFFV7UV3IOBTH6NMTYK3D3IY7A7Q,2,899.0,1798.0,1167.63
2025-10-17,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,Pune,West,AHPN4Q3AZDX3HSUYDT7MHYDIL6QQ,1,3999.0,3999.0,2582.1
2025-10-17,"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black",Home & Kitchen,Delhi,North,AHD7UBRNLFOB46RIRLFXKJY6N53Q,1,3685.0,3685.0,2354.33
2025-10-17,7SEVEN® Suitable Sony Tv Remote Original Bravia for Smart Android Television Compatible for Any Model of LCD LED OLED UHD 4K Universal Sony Remote Control,Electronics,Chennai,South,AGRLDCPA7VJZZTV4GUIODVQ3DTHA,3,349.0,1047.0,726.73
2025-10-18,"SanDisk Ultra® microSDXC™ UHS-I Card, 256GB, 150MB/s R, 10 Y Warranty, for Smartphones",Electronics,Hyderabad,South,AEDMSJ2CEQZID62NXPKEQLMBG2LQ,1,1989.0,1989.0,1273.39
2025-10-18,"Amazon Basics USB A to Lightning PVC Molded Nylon MFi Certified Charging Cable (Black, 1.2 meter)",Computers & Accessories,Bengaluru,South,AGZLCVRZYQW3ADFS7GYJVKYQFE5Q,3,789.0,2367.0,1707.8
2025-10-18,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers & Accessories,Hyderabad,South,AHAYDWCGM4QNXWBCRC5LADVNADTQ,1,289.0,289.0,175.93
2025-10-18,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),Home & Kitchen,Jaipur,North,AE7B5IIEKRJEPJUD7MU45QZIRLYQ,2,293.0,586.0,322.36
2025-10-18,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Computers & Accessories,Delhi,North,AFWK27A6IAU3NDNZKOC6VSFUPT7Q,1,549.0,549.0,313.59
2025-10-18,"AmazonBasics USB C to Lightning Aluminum with Nylon Braided MFi Certified Charging Cable (Grey, 1.2 meter)",Computers & Accessories,Delhi,North,AFVHKKOI25DAQSETPL7Z5W5SIVUA,1,949.0,949.0,680.85
2025-10-18,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)",Electronics,Gurugram,North,AGYUHTEK4JFB4XX5QUITAD2DWWXA,1,1220.0,1220.0,923.53
2025-10-18,"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba, Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone, Waterproof ",Computers & Accessories,Jaipur,North,AGWXGUALH6VESAYTZGWBZBUDTWFA,1,299.0,299.0,208.32
2025-10-18,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),Computers & Accessories,Pune,West,AG37JNOSIVJOXSZEPVVPPBFCS56Q,1,1399.0,1399.0,1012.3
2025-10-18,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",Electronics,Delhi,North,AF65DDTW2IWXZ4TJJ7ZMVMH7J35A,1,599.0,599.0,391.06
2025-10-18,"InstaCuppa Portable Blender for Smoothie, Milk Shakes, Crushing Ice and Juices, USB Rechargeable Personal Blender Machine for Kitchen with 4000 mAh Rechargeable Battery, 230 Watt M",Home & Kitchen,Pune,West,AH3RXYXJCWNF4R5G2MKDNHDCHBBQ,2,2799.0,5598.0,3246.97
2025-10-18,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element (Black),Home & Kitchen,Hyderabad,South,AGND3HQB3XFX544IUGTCX3IKAEPA,1,610.0,610.0,452.84
2025-10-18,Orpat OEH-1260 2000-Watt Fan Heater (Grey),Home & Kitchen,Mumbai,West,AFC3WW5ASWRLFETWSIFW4DUFAXEA,2,1464.0,2928.0,2001.11
2025-10-18,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers & Accessories,Chennai,South,AHPMZZOSE5TCIKKBOGRDOKZVJLMA,1,1889.0,1889.0,1201.39
2025-10-18,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.",Computers & Accessories,Kolkata,East,AGAPGK7QBUJDHYEHVEZIJSSU6RXQ,1,299.0,299.0,201.17
2025-10-18,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Bla",Computers & Accessories,Bengaluru,South,AGKTH6UCTEE5C23YTWWUHXU2RUGQ,2,199.0,398.0,240.6
2025-10-18,"KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and Tilt Sensitive, Palm Rejection, Compatible with Apple iPad Pro 11 inch 1/2/3/4, iPad Pro 12.9 Inch 3/4/",Electronics,Chennai,South,AFI76LT4UP2L3SFJMDMH2C5SM6RQ,1,2599.0,2599.0,1682.43
2025-10-18,"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advance Exchange Warranty, Black",Computers & Accessories,Mumbai,West,AFEVXMESJYDWLJBXPN7HVX62TPOQ,1,1399.0,1399.0,791.23
2025-10-19,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable Black,Electronics,Jaipur,North,AFSII6HTAHTHGXERUNDOISNWZUNQ,1,799.0,799.0,466.45
2025-10-19,Usha CookJoy (CJ1600WPC) 1600 Watt Induction cooktop (Black),Home & Kitchen,Mumbai,West,AF7FNHSMCRU3BQJ4J5XSMGYU5ZWQ,1,2089.0,2089.0,1565.9
2025-10-19,Oakter Mini UPS for 12V WiFi Router Broadband Modem | Backup Upto 4 Hours | WiFi Router UPS Power Backup During Power Cuts | UPS for 12V Router Broadband Modem | Current Surge & De,Computers & Accessories,Pune,West,AH2ZL3XW4QRBYIRYW5ILLXDH6A5Q,2,1199.0,2398.0,1417.49
2025-10-19,Orient Electric Apex-FX 1200mm Ultra High Speed 400 RPM Ceiling Fan (Brown),Home & Kitchen,Mumbai,West,AFTXFDZKRU76YNC2ZIWIBDVQUPNQ,1,1400.0,1400.0,927.03
2025-10-19,"Panasonic Eneloop BQ-CC55N Advanced, Smart and Quick Charger for AA & AAA Rechargeable Batteries, White",Electronics,Jaipur,North,AGT7YYJVUC6ZHRKQHVUQZMDNLXEA,1,1500.0,1500.0,1040.86
2025-10-19,"Portronics Ruffpad 12E Re-Writable LCD Writing Pad with 30.4cm (12 inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India's first notepad to save and share your",Computers & Accessories,Hyderabad,South,AEZLUYRORWZXFHOSF2KN4GKOOATQ,2,469.0,938.0,691.55
2025-10-19,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),Electronics,Gurugram,North,AHGJ2DNFP3OJWO73XW2R7TDXI7WA,1,13999.0,13999.0,10346.47
2025-10-19,"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjee",Home & Kitchen,Bengaluru,South,AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,1,2699.0,2699.0,1823.87
2025-10-19,"iQOO Z6 44W by vivo (Lumina Blue, 4GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",Electronics,Ahmedabad,West,AG6YHIDBTRF4SWXLDWRVMRS56AMQ,1,13999.0,13999.0,9026.73
2025-10-19,Havells Instanio 10 Litre Storage Water Heater with Flexi Pipe and Free installation (White Blue),Home & Kitchen,Delhi,North,AF3YLRSNTFBT3D5CVTFYEMZXEOVQ,1,6990.0,6990.0,4908.33
2025-10-19,Samsung 25W USB Travel Adapter for Cellular Phones - White,Electronics,Ahmedabad,West,AH3E4JX5L3FJKASHZNBWYRLK7FWA,2,1219.0,2438.0,1747.53
2025-10-19,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics,Delhi,North,AHLORXFV6I3JRBNER3O6DIOVWM5A,3,2199.0,6597.0,4323.47
2025-10-19,"Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini",Electronics,Ahmedabad,West,AEKSR7FVH2XR55S47DZZLAFA4KHQ,1,699.0,699.0,482.96
2025-10-19,Zebronics Zeb-Transformer-M Optical USB Gaming Mouse with LED Effect(Black),Computers & Accessories,Mumbai,West,AELUUSXPQUT3DD5LODET67QZYXVQ,3,399.0,1197.0,788.94
2025-10-20,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,Bengaluru,South,AHRKSUOZXKKDERRY3VZBVMMWX37Q,1,1799.0,1799.0,998.61
2025-10-20,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, Strong and Durable 1.5-Meter Nylon Braided USB Cable for Type-C Devices for Charging Ad",Computers & Accessories,Hyderabad,South,AHBAT6VLOXWGYDL57KHCNCLPXAKA,1,149.0,149.0,96.55
2025-10-20,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),Home & Kitchen,Gurugram,North,AGHGGSIQM4RM22XLL7RSBII7HZIA,1,599.0,599.0,374.42
2025-10-20,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,Delhi,North,AHM4G7MHKTEAZ7KQ6ADSZOTL5BEA,1,1799.0,1799.0,1196.32
2025-10-20,"Prestige 1.5 Litre Kettle 1500-watts, Red",Home & Kitchen,Chennai,South,AFCOSVW2NHSFLPG7O5EKP2YRUERQ,1,749.0,749.0,457.98
2025-10-20,"TP-Link AC750 Wifi Range Extender | Up to 750Mbps | Dual Band WiFi Extender, Repeater, Wifi Signal Booster, Access Point| Easy Set-Up | Extends Wifi to Smart Home & Alexa Devices (",Computers & Accessories,Mumbai,West,AETEHTDQT4GMZAJW5NTRO77AQBZA,1,1889.0,1889.0,1383.49
2025-10-20,HP 32GB Class 10 MicroSD Memory Card (U1 TF Card 32GB),Electronics,Delhi,North,AEJTETVJ7NY3GMARSTJNPOG3AY3A,1,369.0,369.0,213.84
2025-10-20,"Nokia 105 Plus Single SIM, Keypad Mobile Phone with Wireless FM Radio, Memory Card Slot and MP3 Player | Red",Electronics,Bhubaneswar,East,AGMYSLV6NNOAYES25JDTJPCZY47A,1,1324.0,1324.0,992.06
2025-10-20,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.",Computers & Accessories,Bhubaneswar,East,AFWFSLAC7CL5SNIGOEERFGNG74SQ,1,299.0,299.0,211.62
2025-10-20,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with T",Computers & Accessories,Hyderabad,South,AFODI4XXHXHBFFUHK7N5LVKWEXTQ,1,1519.0,1519.0,944.07
2025-10-20,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics,Bengaluru,South,AF4QXCB32VC2DVE7O3DGFNQVFFNQ,2,1799.0,3598.0,2513.6
2025-10-20,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablets, Laptops & Other Micro USB Devices, 480Mbps Data Sync, Quick Charge 3.0 (RCM15, Bla",Computers & Accessories,Bengaluru,South,AEPSWFPNECKO34PUC7I56ITGXR6Q,1,199.0,199.0,126.0
2025-10-20,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",Electronics,Gurugram,North,AFAFL4TW6TSNMNULD4R22QMZVDIA,1,449.0,449.0,344.67
2025-10-20,"HP X1000 Wired USB Mouse with 3 Handy Buttons, Fast-Moving Scroll Wheel and Optical Sensor works on most Surfaces (H2C21AA, Black/Grey)",Computers & Accessories,Ahmedabad,West,AGGJ3PSUJFRST35YO4YJEXGNAYUA,1,269.0,269.0,173.82
2025-10-20,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),Electronics,Gurugram,North,AFLW4WXYQ3G6HU5LBQORDDZO3FOQ,2,16999.0,33998.0,21741.55
2025-10-20,"boAt Airdopes 181 in-Ear True Wireless Earbuds with ENx  Tech, Beast  Mode(Low Latency Upto 60ms) for Gaming, with Mic, ASAP  Charge, 20H Playtime, Bluetooth v5.2, IPX4 & IWP (Cool",Electronics,Bhubaneswar,East,AFXYRRVG6WFFNONQ2DGVUOCPP2TQ,2,1598.0,3196.0,2284.54
2025-10-20,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,Electronics,Mumbai,West,AG3SQH676VN5EH4NDNGVVLML6RZQ,1,2049.0,2049.0,1530.96
2025-10-20,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),Musical Instruments,Mumbai,West,AFCCTAOXYH2XQNESLRQRH72G27ZQ,3,478.0,1434.0,792.57
2025-10-20,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows 11/10/7/8/8.1/XP/ Mac OS 10.9-10.15 Linux Kern",Computers & Accessories,Bhubaneswar,East,AGV3IEFANZCKECFGUM42MRH5FNOA,1,499.0,499.0,369.68
2025-10-20,"AmazonBasics USB 2.0 Extension Cable for Personal Computer, Printer, 2-Pack - A-Male to A-Female - 3.3 Feet (1 Meter, Black)",Computers & Accessories,Bengaluru,South,AGOCMOZJWGI5VHFT2RZLTQFZLKPQ,1,299.0,299.0,181.49
2025-10-21,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",Electronics,Hyderabad,South,AFY5TVFOMVHGBPBTIJODYDQRZM5Q,1,309.0,309.0,176.12
2025-10-21,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s Read & 80MB/s Write,Electronics,Bhubaneswar,East,AGODCNPZG4Y2TY2CB4SBCJN5YXFQ,3,939.0,2817.0,1950.21
2025-10-21,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),Musical Instruments,Pune,West,AFFXN6T5QGDHRUO24P4PM56E7AAA,1,478.0,478.0,264.19
2025-10-21,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),Electronics,Pune,West,AGIJM2HE6GKI3I75OJ7PODHPP67Q,1,7999.0,7999.0,5637.46
2025-10-21,"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop",Computers & Accessories,Delhi,North,AEWIIDMBKGRGGXGMHUDHSJRSYABQ,1,699.0,699.0,413.24
2025-10-21,Havells Instanio 3-Litre Instant Geyser (White/Blue),Home & Kitchen,Pune,West,AFV4TP7EA6GRZX4WZUQTAFBWIR2Q,1,3600.0,3600.0,2659.4
2025-10-21,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers & Accessories,Kolkata,East,AEA5X2W76STDCKVMFZ2WP7H7QFUA,2,999.0,1998.0,1238.92
2025-10-21,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inc",Electronics,Kolkata,East,AGSQMFOIENJJKSUCLBBILKW2Y3SQ,2,349.0,698.0,420.97
2025-10-21,Dynore Stainless Steel Set of 4 Measuring Cup and 4 Measuring Spoon,Home & Kitchen,Bhubaneswar,East,AF3LTXGROTRPTNO747RCWCTEONUQ,1,184.0,184.0,141.15
